ProcessID,Section,Order,Level,Text,Bold,Phase
S033,Operational Category,4,0,4-Other,N,
S033,Priority within Category,5,0,4,N,
S033,Restoration Score,6,0,20,N,
S033,Description,1,0,"Print Management Service is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S033,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
S033,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S033,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S033,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S033,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S033,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S033,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S033,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S033,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S033,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S033,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S033,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S033,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S033,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S033,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S033,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S033,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S033,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S033,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S033,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S033,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S034,Process Name,1,0,Visitor Management System,N,
S034,Department,2,0,Security,N,
S034,Program Office,3,0,Security,N,
S034,Operational Category,4,0,4-Other,N,
S034,Priority within Category,5,0,3,N,
S034,Restoration Score,6,0,24,N,
S034,Description,1,0,"Visitor Management System is a system within Security's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S034,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 1 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
S034,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S034,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S034,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S034,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S034,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S034,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S034,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S034,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S034,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S034,Short-Term Operations,2,2,Open a P1 ticket and engage the Security system owner.,N,First 30 minutes
S034,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S034,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S034,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S034,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S034,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S034,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S034,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S034,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S034,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S034,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S035,Process Name,1,0,Wi-Fi (Guest),N,
S035,Department,2,0,Information Technology,N,
S035,Program Office,3,0,IT Infra,N,
S035,Operational Category,4,0,4-Other,N,
S035,Priority within Category,5,0,4,N,
S035,Restoration Score,6,0,20,N,
S035,Description,1,0,"Wi-Fi (Guest) is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S035,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
S035,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S035,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S035,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S035,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S035,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S035,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S035,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S035,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S035,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S035,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S035,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S035,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S035,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S035,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S035,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S035,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S035,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S035,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S035,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S035,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
F001,Process Name,1,0,Headquarters Building,N,
F001,Department,2,0,Facilities Management,N,
F001,Program Office,3,0,Facilities,N,
F001,Operational Category,4,0,3-Critical Admin,N,
F001,Priority within Category,5,0,2,N,
F001,Restoration Score,6,0,47,N,
F001,Description,1,0,"Headquarters Building is a facility under Facilities Management's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F001,Impacts,1,0,"If unavailable, this asset has 4 direct downstream dependencies and 4 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F001,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F001,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F001,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F001,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F001,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F001,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F001,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F001,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F001,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F001,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F001,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F001,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F001,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F001,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F001,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F001,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F001,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F001,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F001,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F001,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F002,Process Name,1,0,Operations Center / EOC,N,
F002,Department,2,0,Emergency Management,N,
F002,Program Office,3,0,Emergency Mgmt,N,
F002,Operational Category,4,0,1-Life Safety,N,
F002,Priority within Category,5,0,1,N,
F002,Restoration Score,6,0,93,N,
F002,Description,1,0,"Operations Center / EOC is a facility under Emergency Management's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F002,Impacts,1,0,"If unavailable, this asset has 3 direct downstream dependencies and 3 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F002,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F002,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F002,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F002,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F002,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F002,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F002,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F002,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F002,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F002,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F002,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F002,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F002,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F002,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F002,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F002,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F002,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F002,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F002,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F002,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F003,Process Name,1,0,Production Plant A,N,
F003,Department,2,0,Operations,N,
F003,Program Office,3,0,Operations,N,
F003,Operational Category,4,0,2-Critical Operations,N,
F003,Priority within Category,5,0,1,N,
F003,Restoration Score,6,0,72,N,
F003,Description,1,0,"Production Plant A is a facility under Operations's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F003,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F003,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F003,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F003,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F003,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F003,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F003,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F003,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F003,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F003,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F003,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F003,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F003,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F003,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F003,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F003,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F003,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F003,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F003,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F003,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F003,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F004,Process Name,1,0,Production Plant B,N,
F004,Department,2,0,Operations,N,
F004,Program Office,3,0,Operations,N,
F004,Operational Category,4,0,2-Critical Operations,N,
F004,Priority within Category,5,0,2,N,
F004,Restoration Score,6,0,71,N,
F004,Description,1,0,"Production Plant B is a facility under Operations's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F004,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F004,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F004,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F004,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F004,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F004,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F004,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F004,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F004,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F004,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F004,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F004,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F004,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F004,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F004,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F004,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F004,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F004,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F004,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F004,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F004,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F005,Process Name,1,0,Distribution Warehouse (Main),N,
F005,Department,2,0,Supply Chain,N,
F005,Program Office,3,0,Supply Chain,N,
F005,Operational Category,4,0,2-Critical Operations,N,
F005,Priority within Category,5,0,2,N,
F005,Restoration Score,6,0,72,N,
F005,Description,1,0,"Distribution Warehouse (Main) is a facility under Supply Chain's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F005,Impacts,1,0,"If unavailable, this asset has 3 direct downstream dependencies and 3 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 1 hops in the dependency graph.",N,
F005,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F005,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F005,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F005,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F005,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F005,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F005,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F005,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F005,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F005,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F005,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F005,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F005,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F005,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F005,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F005,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F005,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F005,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F005,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F005,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F006,Process Name,1,0,Distribution Warehouse (Overflow),N,
F006,Department,2,0,Supply Chain,N,
F006,Program Office,3,0,Supply Chain,N,
F006,Operational Category,4,0,2-Critical Operations,N,
F006,Priority within Category,5,0,4,N,
F006,Restoration Score,6,0,70,N,
F006,Description,1,0,"Distribution Warehouse (Overflow) is a facility under Supply Chain's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F006,Impacts,1,0,"If unavailable, this asset has 1 direct downstream dependencies and 2 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
F006,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F006,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F006,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F006,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F006,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F006,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F006,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F006,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F006,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F006,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F006,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F006,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F006,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F006,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F006,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F006,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F006,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F006,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F006,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F006,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F007,Process Name,1,0,Maintenance Shop,N,
F007,Department,2,0,Engineering & Maintenance,N,
F007,Program Office,3,0,Engineering,N,
F007,Operational Category,4,0,2-Critical Operations,N,
F007,Priority within Category,5,0,3,N,
F007,Restoration Score,6,0,74,N,
F007,Description,1,0,"Maintenance Shop is a facility under Engineering & Maintenance's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F007,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 4 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 3 hops in the dependency graph.",N,
F007,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F007,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F007,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F007,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F007,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F007,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F007,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F007,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F007,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F007,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F007,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F007,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F007,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F007,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F007,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F007,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F007,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F007,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F007,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F007,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F008,Process Name,1,0,Fleet Operations Hub,N,
F008,Department,2,0,Supply Chain,N,
F008,Program Office,3,0,Supply Chain,N,
F008,Operational Category,4,0,2-Critical Operations,N,
F008,Priority within Category,5,0,3,N,
F008,Restoration Score,6,0,72,N,
F008,Description,1,0,"Fleet Operations Hub is a facility under Supply Chain's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F008,Impacts,1,0,"If unavailable, this asset has 2 direct downstream dependencies and 4 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 2 hops in the dependency graph.",N,
F008,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F008,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F008,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F008,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F008,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F008,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F008,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F008,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F008,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F008,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F008,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F008,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F008,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F008,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F008,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F008,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F008,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F008,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F008,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F008,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F009,Process Name,1,0,Primary Data Center,N,
F009,Department,2,0,Information Technology,N,
F009,Program Office,3,0,IT Infra,N,
F009,Operational Category,4,0,2-Critical Operations,N,
F009,Priority within Category,5,0,1,N,
F009,Restoration Score,6,0,90,N,
F009,Description,1,0,"Primary Data Center is a facility under Information Technology's responsibility. It physically houses operations, systems, and personnel whose availability is conditional on the building being accessible, powered, and safe. Damage or denial of access cascades through the functions that depend on this site.",N,
F009,Impacts,1,0,"If unavailable, this asset has 4 direct downstream dependencies and 41 total cascading impacts (deduplicated). The cascade reaches a maximum depth of 3 hops in the dependency graph.",N,
F009,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
F009,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
F009,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
F009,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
F009,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
F009,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
F009,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
F009,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
F009,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
F009,Short-Term Operations,2,2,"Determine whether the facility is denied entirely, partially, or simply degraded.",N,First 30 minutes
F009,Short-Term Operations,3,2,Account for personnel and any visitors on site at the time of the incident.,N,First 30 minutes
F009,Short-Term Operations,4,2,Establish a perimeter or alternate access plan with Security.,N,First 30 minutes
F009,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
F009,Short-Term Operations,6,2,Assess physical damage with Engineering and Facilities leadership.,N,First 2 hours
F009,Short-Term Operations,7,2,Determine which co-located systems and processes are affected.,N,First 2 hours
F009,Short-Term Operations,8,2,Decide whether to relocate critical operations to an alternate site.,N,First 2 hours
F009,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
F009,Short-Term Operations,10,2,Begin remediation or relocation per the facility's continuity plan.,N,First 24 hours
F009,Short-Term Operations,11,2,Coordinate with affected departments to maintain business operations.,N,First 24 hours
F009,Short-Term Operations,12,2,"Track and document costs, vendors engaged, and recovery timeline.",N,First 24 hours
F010,Process Name,1,0,Backup Data Center,N,
F010,Department,2,0,Information Technology,N,
F010,Program Office,3,0,IT Infra,N,
F010,Operational Category,4,0,2-Critical Operations,N,
F010,Priority within Category,5,0,2,N,
F010,Restoration Score,6,0,70,N,
